YEAR_MONTH,CB_TYPE,VSL_TYPE,TC_TYPE,CB_TEAM_CODE,CB_INDEX,DUR,BNK_PRC,DAY_CB,DAY_HIRE,TC_INDEX,PL
201910,TR,S'max,OWNED,231,1200,61.999,0,10091,0,0,10091
201910,LN,S'max,OWNED,282,1200,26.993,359.3,12434,0,0,12434
201910,TR,Cape,TC,063,3093,155.695,422.98,23498,26821,24949,-3323
201910,LN,Handy,TC,267,649,31,0,9500,9263,12087,237
201910,TR,P'max,TC,231,1773,516.93,450.15,12210,11405,15200,805
201910,TR,P'max,TC,254,1773,223.575,418.87,16575,15819,15200,756
201910,TR,P'max,TC,255,1773,293.436,460.36,13995,12547,15200,1448
201910,TR,P'max,TC,279,1773,31,602.44,9930,0,15200,9930
201910,LN,S'max,TC,037,1200,322.297,454.92,5835,6006,13385,-171
201910,TR,S'max,TC,037,1200,44.442,0,12688,11150,13385,1538
201910,TR,S'max,TC,039,1200,129.684,388.47,15616,13421,13385,2195
201910,LN,S'max,TC,231,1200,44.803,0,9985,9413,13385,572
201910,TR,S'max,TC,233,1200,103.981,380.56,23756,25451,13385,-1695
201910,TR,S'max,TC,267,1200,193.212,399.45,10184,9585,13385,599
201910,LN,S'max,TC,282,1200,300.637,417.48,7041,7776,13385,-735
201910,LN,S'max,TC,283,1200,84.884,412.08,7440,7983,13385,-543
201910,TR,S'max,TC,283,1200,50.783,411.17,10006,9139,13385,867
201911,TR,Cape,OWNED,063,2691,241.499,430.63,17585,0,0,17585
201911,TR,Cape,OWNED,064,2691,586.915,432.4,31377,0,0,31377
201911,LN,Handy,OWNED,039,521,12.945,0,6123,0,0,6123
201911,TR,Handy,OWNED,165,521,60,477.15,18294,0,0,18294
201911,LN,Handy,OWNED,267,521,40.356,0,6550,0,0,6550
201911,TR,Handy,OWNED,267,521,66.579,426.2,9945,0,0,9945
201911,LN,Handy,OWNED,282,521,4.271,466.15,6291,0,0,6291
201911,TR,P'max,OWNED,254,1223,22.5,408.01,8189,0,0,8189
201911,TR,P'max,OWNED,255,1223,59.354,392.84,13142,0,0,13142
201911,LN,S'max,OWNED,037,812,17.58,493.57,4475,0,0,4475
201911,TR,S'max,OWNED,170,812,240.003,430.7,15659,0,0,15659
201911,LN,S'max,OWNED,231,812,24.573,0,9080,0,0,9080
201911,TR,S'max,OWNED,231,812,62.382,431.38,8167,0,0,8167
201911,TR,Cape,TC,063,2691,269.311,411.97,27409,27645,21254,-236
201911,LN,Handy,TC,267,521,25.655,0,9500,9263,9465,237
201911,TR,P'max,TC,231,1223,549.323,443.14,11114,10402,10758,712
201911,TR,P'max,TC,254,1223,170.134,430.25,16737,15853,10758,884
201911,TR,P'max,TC,255,1223,195.469,428.23,12941,11667,10758,1274
201911,TR,P'max,TC,279,1223,30,602.44,9930,0,10758,9930
201911,LN,S'max,TC,037,812,283.88,451.17,5623,6140,9155,-517
201911,TR,S'max,TC,037,812,34.664,0,14489,13481,9155,1008
201911,TR,S'max,TC,039,812,98.975,360.93,12432,10776,9155,1656
201911,LN,S'max,TC,231,812,40.706,0,10398,9960,9155,438
201911,LN,S'max,TC,233,812,16.921,0,6353,10828,9155,-4475
201911,TR,S'max,TC,233,812,108.235,347.95,26203,26138,9155,65
201911,TR,S'max,TC,267,812,192.105,405.37,9543,8749,9155,794
201911,LN,S'max,TC,282,812,362.074,415.35,7472,6925,9155,547
201911,LN,S'max,TC,283,812,167.45,391.36,8427,7265,9155,1162
201911,TR,S'max,TC,283,812,39.539,344.57,9449,7941,9155,1508
201912,TR,Cape,OWNED,063,2672,162.606,429.72,16871,0,0,16871
201912,TR,Cape,OWNED,064,2672,605.162,443.95,30485,0,0,30485
201912,LN,Handy,OWNED,039,505,31.003,0,6122,0,0,6122
201912,TR,Handy,OWNED,165,505,62.001,477.15,18294,0,0,18294
201912,LN,Handy,OWNED,267,505,7.255,0,5700,0,0,5700
201912,TR,Handy,OWNED,267,505,127.206,489.1,6665,0,0,6665
201912,LN,Handy,OWNED,282,505,10.439,466.16,6290,0,0,6290
201912,TR,P'max,OWNED,254,1335,2.559,661.05,4512,0,0,4512
201912,TR,P'max,OWNED,255,1335,43.27,518.8,13133,0,0,13133
201912,LN,S'max,OWNED,037,804,30.999,493.58,4475,0,0,4475
201912,TR,S'max,OWNED,170,804,250.975,482.09,15118,0,0,15118
201912,TR,S'max,OWNED,231,804,58.967,431.38,5863,0,0,5863
201912,TR,Cape,TC,063,2672,301.9,425.61,26683,26761,19595,-78
201912,TR,Handy,TC,282,505,9.346,0,10400,9500,9052,900
201912,TR,P'max,TC,231,1335,587.095,467.6,10360,9606,11660,754
201912,TR,P'max,TC,254,1335,150.017,476.68,15457,13727,11660,1730
201912,TR,P'max,TC,255,1335,205.718,473.51,10048,10007,11660,41
201912,TR,P'max,TC,279,1335,31,608.29,11521,0,11660,11521
201912,LN,S'max,TC,037,804,250.738,491.21,5288,5329,9205,-41
201912,TR,S'max,TC,037,804,37.61,0,15616,12868,9205,2748
201912,TR,S'max,TC,039,804,72.102,410.91,9497,8508,9205,989
201912,LN,S'max,TC,233,804,24.406,0,6353,10828,9205,-4475
201912,TR,S'max,TC,233,804,136.301,469.16,18093,17604,9205,489
201912,TR,S'max,TC,267,804,259.117,448.47,9019,7821,9205,1198
201912,LN,S'max,TC,282,804,245.114,424.32,7042,5380,9205,1662
201912,LN,S'max,TC,283,804,100.419,387.22,7716,5992,9205,1724
201912,TR,S'max,TC,283,804,49.9,441.01,6120,5652,9205,468
202001,TR,Cape,OWNED,063,714,195.784,471.12,12919,0,0,12919
202001,TR,Cape,OWNED,064,714,617.664,463.63,31881,0,0,31881
202001,LN,Handy,OWNED,039,389,2.301,0,6125,0,0,6125
202001,TR,Handy,OWNED,165,389,61.999,519.73,16565,0,0,16565
202001,TR,Handy,OWNED,267,389,130.286,532.47,6058,0,0,6058
202001,LN,Handy,OWNED,283,389,16.928,559.07,21,0,0,21
202001,TR,Handy,OWNED,283,389,30.646,0,7544,0,0,7544
202001,TR,P'max,OWNED,254,777,60.091,630.12,5407,0,0,5407
202001,TR,P'max,OWNED,255,777,62.001,555.14,11587,0,0,11587
202001,LN,S'max,OWNED,037,571,0.434,493.43,4477,0,0,4477
202001,TR,S'max,OWNED,037,571,30.567,0,12825,0,0,12825
202001,TR,S'max,OWNED,039,571,57.914,0,7266,0,0,7266
202001,TR,S'max,OWNED,170,571,248.002,519.06,17175,0,0,17175
202001,TR,S'max,OWNED,231,571,41.871,534.61,5252,0,0,5252
202001,TR,Cape,TC,063,714,187.004,484.42,23561,22247,7563,1314
202001,TR,Handy,TC,282,389,30.999,0,10400,9500,7007,900
202001,LN,Handy,TC,283,389,14.062,593.06,5264,4986,7007,278
202001,TR,P'max,TC,231,777,680.277,528.35,10110,8650,6995,1460
202001,TR,P'max,TC,254,777,191.117,525.59,12359,10609,6995,1750
202001,TR,P'max,TC,255,777,316.517,538.86,8233,8117,6995,116
202001,TR,P'max,TC,267,777,258.223,518.87,7813,7153,6995,660
202001,TR,P'max,TC,279,777,31,630.53,13989,0,6995,13989
202001,LN,S'max,TC,037,571,302.331,532.06,6170,5514,6285,656
202001,TR,S'max,TC,037,571,29.287,0,16422,13784,6285,2638
202001,TR,S'max,TC,039,571,132.625,607.33,10499,9680,6285,819
202001,TR,S'max,TC,233,571,220.196,605.63,15337,15526,6285,-189
202001,LN,S'max,TC,282,571,120.18,496.55,7387,4773,6285,2614
202001,TR,S'max,TC,283,571,114.884,575.07,6575,6393,6285,182
202002,TR,Cape,OWNED,063,-243,218.647,464.18,7493,0,0,7493
202002,TR,Cape,OWNED,064,-243,600.065,465.06,30186,0,0,30186
202002,TR,Handy,OWNED,165,306,58.001,578.8,10766,0,0,10766
202002,TR,Handy,OWNED,267,306,61.749,537.01,7891,0,0,7891
202002,LN,Handy,OWNED,283,306,35.786,559.07,503,0,0,503
202002,TR,Handy,OWNED,283,306,19.804,0,7543,0,0,7543
202002,TR,P'max,OWNED,254,675,58,629.12,5436,0,0,5436
202002,TR,P'max,OWNED,255,675,44.313,581.51,13718,0,0,13718
202002,LN,S'max,OWNED,037,513,16.043,582.58,7421,0,0,7421
202002,TR,S'max,OWNED,037,513,12.958,0,12825,0,0,12825
202002,TR,S'max,OWNED,039,513,21.976,0,7298,0,0,7298
202002,TR,S'max,OWNED,170,513,231.998,533.92,17693,0,0,17693
202002,TR,S'max,OWNED,231,513,87.001,534.6,5422,0,0,5422
202002,TR,Cape,TC,063,-243,195.484,465.46,14943,9310,2721,5633
202002,TR,Handy,TC,282,306,12.871,0,10400,9500,5499,900
202002,TR,P'max,TC,231,675,519.473,522.26,10368,8037,6074,2331
202002,TR,P'max,TC,254,675,190.559,505.88,11884,8850,6074,3034
202002,TR,P'max,TC,255,675,387.645,498.26,7740,5823,6074,1917
202002,TR,P'max,TC,267,675,340.739,518.25,10421,6510,6074,3911
202002,TR,P'max,TC,279,675,29.001,632,16979,0,6074,16979
202002,LN,S'max,TC,037,513,264.901,527.4,7161,5209,5649,1952
202002,TR,S'max,TC,037,513,6.14,0,29055,28189,5649,866
202002,TR,S'max,TC,039,513,69.975,578.61,10203,8360,5649,1843
202002,TR,S'max,TC,233,513,96.304,564.41,15491,16048,5649,-557
202002,LN,S'max,TC,282,513,53.359,474.01,8229,3836,5649,4393
202002,LN,S'max,TC,283,513,78.25,475.04,4872,2606,5649,2266
202002,TR,S'max,TC,283,513,47.925,478.77,8152,4377,5649,3775
202003,TR,Cape,OWNED,063,-222,215.979,430.97,4840,0,0,4840
202003,TR,Cape,OWNED,064,-222,587.344,426.74,28506,0,0,28506
202003,TR,Handy,OWNED,165,386,62.002,567.84,15732,0,0,15732
202003,TR,Handy,OWNED,267,386,61.999,553.5,5971,0,0,5971
202003,LN,Handy,OWNED,283,386,31.002,0,1895,0,0,1895
202003,TR,P'max,OWNED,254,898,9.595,633.72,5301,0,0,5301
202003,TR,P'max,OWNED,255,898,31.001,545.96,13351,0,0,13351
202003,LN,S'max,OWNED,037,696,30.998,582.57,7422,0,0,7422
202003,TR,S'max,OWNED,170,696,226.671,513.93,17225,0,0,17225
202003,LN,S'max,OWNED,231,696,58.919,0,2818,0,0,2818
202003,TR,S'max,OWNED,231,696,33.956,534.61,6195,0,0,6195
202003,TR,Cape,TC,063,-222,251.465,343.41,15432,8686,3224,6746
202003,TR,P'max,TC,231,898,458.83,404.97,11199,7085,8080,4114
202003,TR,P'max,TC,254,898,283.787,453.11,12317,8132,8080,4185
202003,TR,P'max,TC,255,898,416.355,416.58,6891,5398,8080,1493
202003,TR,P'max,TC,267,898,404.723,408.1,9053,5125,8080,3928
202003,TR,P'max,TC,279,898,31.001,632,16763,0,8080,16763
202003,LN,S'max,TC,037,696,227.798,452.3,7645,3800,7655,3845
202003,TR,S'max,TC,037,696,2.048,0,29037,28171,7655,866
202003,TR,S'max,TC,039,696,132.507,457.74,8462,5839,7655,2623
202003,TR,S'max,TC,233,696,110.381,478.16,16767,11722,7655,5045
202003,LN,S'max,TC,282,696,186.496,388.57,7491,2554,7655,4937
202003,LN,S'max,TC,283,696,154.095,394.38,7020,2767,7655,4253
202003,TR,S'max,TC,283,696,65.563,397.45,6021,3892,7655,2129
202004,TR,Cape,OWNED,063,726,170.342,381.6,4047,0,0,4047
202004,TR,Cape,OWNED,064,726,583.925,369.27,28520,0,0,28520
202004,TR,Handy,OWNED,165,287,59.999,546.11,12756,0,0,12756
202004,TR,Handy,OWNED,231,287,28.612,0,5965,0,0,5965
202004,TR,Handy,OWNED,267,287,38.251,523.78,4474,0,0,4474
202004,LN,Handy,OWNED,283,287,29.999,0,1895,0,0,1895
202004,TR,P'max,OWNED,255,784,30,541.52,12991,0,0,12991
202004,LN,S'max,OWNED,037,430,30.001,582.58,7421,0,0,7421
202004,TR,S'max,OWNED,039,430,23.979,509.06,4731,0,0,4731
202004,TR,S'max,OWNED,170,430,227.654,449.28,13639,0,0,13639
202004,LN,S'max,OWNED,231,430,56.103,0,2658,0,0,2658
202004,TR,S'max,OWNED,233,430,26.841,0,6000,0,0,6000
202004,TR,Cape,TC,063,726,294.597,286.96,14844,8590,7757,6254
202004,LN,Handy,TC,231,287,12.631,0,3123,5501,5159,-2378
202004,TR,P'max,TC,231,784,609.118,304.79,10679,6494,7060,4185
202004,TR,P'max,TC,254,784,337.331,324.16,11840,7565,7060,4275
202004,TR,P'max,TC,255,784,381.173,293.3,6237,5137,7060,1100
202004,TR,P'max,TC,267,784,515.074,298.99,8766,5596,7060,3170
202004,TR,P'max,TC,279,784,30.001,632,12122,0,7060,12122
202004,LN,S'max,TC,037,430,286.388,325.92,7815,3405,4733,4410
202004,TR,S'max,TC,039,430,102.676,370.94,7046,5214,4733,1832
202004,TR,S'max,TC,233,430,112.364,277.67,17653,13840,4733,3813
202004,LN,S'max,TC,282,430,269.209,289.32,7576,2575,4733,5001
202004,LN,S'max,TC,283,430,150.783,277.3,7573,3506,4733,4067
202004,TR,S'max,TC,283,430,114.824,258.64,4987,3719,4733,1268
202005,TR,Cape,OWNED,063,247,155.001,271.61,7220,0,0,7220
202005,TR,Cape,OWNED,064,247,627.157,277.88,28748,0,0,28748
202005,TR,Handy,OWNED,165,241,61.999,510.51,13838,0,0,13838
202005,LN,Handy,OWNED,231,241,11.487,0,2421,0,0,2421
202005,TR,Handy,OWNED,231,241,70.827,324.27,5773,0,0,5773
202005,TR,Handy,OWNED,267,241,60.312,353.96,4835,0,0,4835
202005,LN,Handy,OWNED,283,241,4.612,0,1896,0,0,1896
202005,TR,P'max,OWNED,255,656,31,309.19,15212,0,0,15212
202005,LN,S'max,OWNED,037,455,3.625,582.61,7424,0,0,7424
202005,TR,S'max,OWNED,037,455,27.374,0,1000,0,0,1000
202005,TR,S'max,OWNED,039,455,17.633,482,3717,0,0,3717
202005,TR,S'max,OWNED,170,455,247.998,425.76,12527,0,0,12527
202005,TR,S'max,OWNED,233,455,6.565,0,6000,0,0,6000
202005,TR,Cape,TC,063,247,258.799,256.68,7849,7454,4042,395
202005,LN,Handy,TC,231,241,31.001,0,3122,5500,4330,-2378
202005,LN,Handy,TC,267,241,11.833,0,5925,4257,4330,1668
202005,TR,P'max,TC,231,656,674.768,286.1,9932,5875,5909,4057
202005,TR,P'max,TC,254,656,425.256,302.2,10828,7549,5909,3279
202005,TR,P'max,TC,255,656,432.667,289.78,5415,5570,5909,-155
202005,TR,P'max,TC,267,656,760.622,278.79,7759,5465,5909,2294
202005,TR,P'max,TC,279,656,31,617.73,15167,0,5909,15167
202005,LN,S'max,TC,037,455,310.371,262.55,7432,3105,5003,4327
202005,TR,S'max,TC,039,455,73.415,233.32,5977,3258,5003,2719
202005,TR,S'max,TC,233,455,125.399,273.22,12963,9691,5003,3272
202005,LN,S'max,TC,282,455,302.725,261.11,6639,2511,5003,4128
202005,LN,S'max,TC,283,455,140.796,241.21,4899,4279,5003,620
202005,TR,S'max,TC,283,455,77.451,295.61,4508,3747,5003,761
202006,TR,Cape,OWNED,063,2267,147.938,227.51,6462,0,0,6462
202006,TR,Cape,OWNED,064,2267,665.578,250.03,29014,0,0,29014
202006,TR,Handy,OWNED,165,336,60,510.51,13838,0,0,13838
202006,TR,Handy,OWNED,267,336,67.104,295.58,4526,0,0,4526
202006,TR,P'max,OWNED,255,997,30,250.86,17195,0,0,17195
202006,TR,S'max,OWNED,037,598,15.293,0,1000,0,0,1000
202006,TR,S'max,OWNED,170,598,240.005,376.66,13208,0,0,13208
202006,TR,S'max,OWNED,231,598,82.2,322.79,5037,0,0,5037
202006,TR,Cape,TC,063,2267,264.109,305.66,8224,8965,16996,-741
202006,LN,Handy,TC,231,336,8.422,0,3122,5500,6045,-2378
202006,LN,Handy,TC,267,336,27.767,0,5847,4201,6045,1646
202006,TR,P'max,TC,231,997,554.424,315.36,9044,6396,8971,2648
202006,TR,P'max,TC,254,997,435.672,302.38,9941,7565,8971,2376
202006,TR,P'max,TC,255,997,462.573,328.47,5262,6341,8971,-1079
202006,TR,P'max,TC,267,997,727.887,286.99,6466,5684,8971,782
202006,TR,P'max,TC,279,997,30.001,568.19,16727,0,8971,16727
202006,LN,S'max,TC,037,598,221.833,266.71,7001,3155,6583,3846
202006,TR,S'max,TC,039,598,121.726,263.85,7566,6730,6583,836
202006,TR,S'max,TC,233,598,142.908,281.69,12364,10340,6583,2024
202006,LN,S'max,TC,282,598,178.4,271.74,3336,3269,6583,67
202006,LN,S'max,TC,283,598,119.068,303.96,4255,5658,6583,-1403
202006,TR,S'max,TC,283,598,97.279,320.93,5080,4792,6583,288
202007,TR,Cape,OWNED,063,3024,159.919,268.05,8863,0,0,8863
202007,TR,Cape,OWNED,064,3024,719.626,252.19,29310,0,0,29310
202007,TR,Handy,OWNED,165,447,62,510.51,13839,0,0,13839
202007,TR,Handy,OWNED,267,447,93.001,286.4,4426,0,0,4426
202007,LN,Handy,OWNED,283,447,3.928,0,7898,0,0,7898
202007,TR,P'max,OWNED,254,1379,3.226,0,8700,0,0,8700
202007,TR,P'max,OWNED,255,1379,31,285.06,16393,0,0,16393
202007,TR,S'max,OWNED,039,844,18.479,282.18,5652,0,0,5652
202007,TR,S'max,OWNED,170,844,247.997,299.84,14802,0,0,14802
202007,LN,S'max,OWNED,231,844,23.466,0,7750,0,0,7750
202007,TR,S'max,OWNED,231,844,97.044,319.09,4951,0,0,4951
202007,TR,Cape,TC,063,3024,190.765,318,12411,15743,24547,-3332
202007,TR,P'max,TC,231,1379,562.463,337.72,8087,6942,12409,1145
202007,TR,P'max,TC,254,1379,441.961,310.62,9172,7906,12409,1266
202007,TR,P'max,TC,255,1379,418.276,342.64,7731,8718,12409,-987
202007,TR,P'max,TC,279,1379,31,567.4,11248,0,12409,11248
202007,LN,S'max,TC,037,844,155.498,318.9,5863,5164,9289,699
202007,TR,S'max,TC,039,844,115.874,290.49,9561,8346,9289,1215
202007,TR,S'max,TC,233,844,250.094,321,11405,11704,9289,-299
202007,TR,S'max,TC,267,844,625.231,315.1,7028,6376,9289,652
202007,LN,S'max,TC,282,844,223.701,320.14,3655,4126,9289,-471
202007,LN,S'max,TC,283,844,67.045,358.26,3351,6934,9289,-3583
202007,TR,S'max,TC,283,844,90.078,374.4,6040,5816,9289,224
202008,TR,Cape,OWNED,063,2335,150.895,271.81,13059,0,0,13059
202008,TR,Cape,OWNED,064,2335,734.649,263.74,30466,0,0,30466
202008,TR,Handy,OWNED,165,510,62.007,376.99,16606,0,0,16606
202008,TR,Handy,OWNED,231,510,55.044,319.09,5415,0,0,5415
202008,TR,Handy,OWNED,267,510,93.001,302.37,5841,0,0,5841
202008,LN,Handy,OWNED,283,510,31,0,7900,0,0,7900
202008,TR,P'max,OWNED,254,1626,31,0,8700,0,0,8700
202008,TR,P'max,OWNED,255,1626,13.109,331.84,15024,0,0,15024
202008,TR,S'max,OWNED,039,915,31,282.17,5652,0,0,5652
202008,TR,S'max,OWNED,170,915,247.999,285,15137,0,0,15137
202008,LN,S'max,OWNED,231,915,31,0,7750,0,0,7750
202008,TR,Cape,TC,063,2335,173.42,315.26,11806,15003,19366,-3197
202008,LN,Handy,TC,231,510,26.331,0,6831,6972,9181,-141
202008,LN,Handy,TC,267,510,9.05,0,6968,8060,9181,-1092
202008,TR,Handy,TC,282,510,0.238,0,10151,6513,9181,3638
202008,TR,P'max,TC,254,1626,361.847,323.77,8797,8372,14632,425
202008,TR,P'max,TC,255,1626,470.674,341.74,9159,9760,14632,-601
202008,TR,P'max,TC,279,1626,31.001,567.4,13677,0,14632,13677
202008,LN,S'max,TC,037,915,163.6,338.3,5661,5198,10069,463
202008,TR,S'max,TC,039,915,81.505,332.7,16168,12417,10069,3751
202008,TR,S'max,TC,231,915,575.295,350.36,7790,7074,10069,716
202008,TR,S'max,TC,233,915,186.032,332.29,12091,14897,10069,-2806
202008,TR,S'max,TC,267,915,494.983,337.31,8093,7784,10069,309
202008,LN,S'max,TC,282,915,286.331,324.39,4858,4547,10069,311
202008,LN,S'max,TC,283,915,83.911,336.46,7114,6823,10069,291
202008,TR,S'max,TC,283,915,97.294,350.95,5823,5890,10069,-67
202009,TR,Cape,OWNED,063,2179,128.347,264.33,18178,0,0,18178
202009,TR,Cape,OWNED,064,2179,741.134,273.06,31108,0,0,31108
202009,TR,Handy,OWNED,165,569,60.002,370.47,15269,0,0,15269
202009,TR,Handy,OWNED,267,569,89.999,318.47,7105,0,0,7105
202009,LN,Handy,OWNED,283,569,21.812,0,7900,0,0,7900
202009,TR,Handy,OWNED,283,569,8.188,0,10661,0,0,10661
202009,TR,P'max,OWNED,254,1384,2.605,0,8700,0,0,8700
202009,TR,S'max,OWNED,037,953,2.25,0,10495,0,0,10495
202009,TR,S'max,OWNED,039,953,1.842,282.17,5652,0,0,5652
202009,TR,S'max,OWNED,170,953,240.005,302.51,13671,0,0,13671
202009,LN,S'max,OWNED,231,953,15.504,0,7750,0,0,7750
202009,TR,S'max,OWNED,231,953,68.075,309.54,9782,0,0,9782
202009,TR,Cape,TC,063,2179,184.674,320.58,18102,19689,18071,-1587
202009,LN,Handy,TC,231,569,30.003,0,5888,7799,10238,-1911
202009,LN,Handy,TC,267,569,29.998,0,6970,8061,10238,-1091
202009,TR,Handy,TC,282,569,30,0,10150,6512,10238,3638
202009,TR,P'max,TC,254,1384,394.941,331.52,9891,9137,12453,754
202009,TR,P'max,TC,255,1384,390.01,337.51,10786,10743,12453,43
202009,TR,P'max,TC,267,1384,542.825,342.51,8196,8519,12453,-323
202009,TR,P'max,TC,279,1384,30,567.4,17438,0,12453,17438
202009,LN,S'max,TC,037,953,205.399,334.42,5764,5887,10477,-123
202009,TR,S'max,TC,039,953,103.654,329.62,14537,13557,10477,980
202009,TR,S'max,TC,231,953,573.767,347.71,8103,7690,10477,413
202009,TR,S'max,TC,233,953,143.753,330.89,14023,17748,10477,-3725
202009,LN,S'max,TC,282,953,184.098,326,6304,4881,10477,1423
202009,LN,S'max,TC,283,953,64.043,316.75,10407,7857,10477,2550
202009,TR,S'max,TC,283,953,145.777,324.09,6377,6767,10477,-390
202010,TR,Cape,OWNED,063,2850,154.999,273.78,19738,0,0,19738
202010,TR,Cape,OWNED,064,2850,811.259,274.84,30944,0,0,30944
202010,TR,Handy,OWNED,165,596,61.999,329.98,12861,0,0,12861
202010,TR,Handy,OWNED,267,596,93,333.04,9369,0,0,9369
202010,TR,Handy,OWNED,283,596,31,0,10296,0,0,10296
202010,LN,S'max,OWNED,037,976,15.707,262.77,13545,0,0,13545
202010,TR,S'max,OWNED,037,976,30.999,0,10500,0,0,10500
202010,TR,S'max,OWNED,170,976,248.001,332.92,14741,0,0,14741
202010,TR,S'max,OWNED,231,976,89.594,280.17,10454,0,0,10454
202010,TR,Cape,TC,063,2850,250.64,319.7,21174,20714,23634,460
202010,LN,Handy,TC,231,596,24.46,0,4259,7801,10722,-3542
202010,LN,Handy,TC,267,596,30.088,0,6969,8061,10722,-1092
202010,TR,Handy,TC,282,596,3.654,0,10150,6512,10722,3638
202010,TR,P'max,TC,254,1345,377.988,344.43,11350,10730,12109,620
202010,TR,P'max,TC,255,1345,448.505,324.44,11392,11105,12109,287
202010,TR,P'max,TC,267,1345,640.443,346.23,9714,8642,12109,1072
202010,TR,P'max,TC,279,1345,31.001,458.93,20751,0,12109,20751
202010,LN,S'max,TC,037,976,218.824,337.69,5445,6054,10739,-609
202010,TR,S'max,TC,039,976,88.017,339.76,14909,15566,10739,-657
202010,TR,S'max,TC,231,976,564.361,337.53,9168,8549,10739,619
202010,TR,S'max,TC,233,976,69.739,324.28,16049,15812,10739,237
202010,LN,S'max,TC,282,976,120.518,338.15,5557,5128,10739,429
202010,LN,S'max,TC,283,976,74.555,327.63,8757,7953,10739,804
202010,TR,S'max,TC,283,976,171.784,326.51,6245,6592,10739,-347
202011,TR,Cape,OWNED,063,1588,150.002,286.61,21466,0,0,21466
202011,TR,Cape,OWNED,064,1588,745.08,285.83,30012,0,0,30012
202011,TR,Handy,OWNED,165,600,60.001,387.14,13420,0,0,13420
202011,LN,Handy,OWNED,231,600,15.257,0,6100,0,0,6100
202011,TR,Handy,OWNED,267,600,90,339.42,7098,0,0,7098
202011,TR,Handy,OWNED,283,600,30,0,7774,0,0,7774
202011,LN,S'max,OWNED,037,930,41.984,297.83,9134,0,0,9134
202011,TR,S'max,OWNED,037,930,18.017,0,10623,0,0,10623
202011,TR,S'max,OWNED,170,930,240.002,344.4,14681,0,0,14681
202011,TR,S'max,OWNED,231,930,81.268,291.24,8364,0,0,8364
202011,TR,S'max,OWNED,233,930,8.538,0,6000,0,0,6000
202011,TR,Cape,TC,063,1588,191.473,359.64,18015,19539,13174,-1524
202011,LN,Handy,TC,267,600,9.258,0,5502,5373,10802,129
202011,TR,P'max,TC,254,1284,300.391,353.68,11503,11109,11554,394
202011,TR,P'max,TC,255,1284,465.646,344.58,10364,10823,11554,-459
202011,TR,P'max,TC,267,1284,686.548,359.91,8387,8213,11554,174
202011,TR,P'max,TC,279,1284,30,410.01,19866,0,11554,19866
202011,LN,S'max,TC,037,930,216.83,373.66,4737,5478,10229,-741
202011,TR,S'max,TC,039,930,56.817,347.65,12484,11369,10229,1115
202011,LN,S'max,TC,231,930,15.116,0,7111,11749,10229,-4638
202011,TR,S'max,TC,231,930,523.396,347.16,9059,8338,10229,721
202011,TR,S'max,TC,233,930,147.714,335.44,18221,16282,10229,1939
202011,LN,S'max,TC,282,930,203.976,354.87,4453,4529,10229,-76
202011,LN,S'max,TC,283,930,151.22,340.53,6152,5985,10229,167
202011,TR,S'max,TC,283,930,132.069,316.98,5831,6603,10229,-772
202012,TR,Cape,OWNED,063,1587,155.001,287.3,21594,0,0,21594
202012,TR,Cape,OWNED,064,1587,806,297.11,30135,0,0,30135
202012,TR,Handy,OWNED,165,670,58.665,366.6,10059,0,0,10059
202012,LN,Handy,OWNED,231,670,31,0,5561,0,0,5561
202012,TR,Handy,OWNED,267,670,94.377,354.33,7495,0,0,7495
202012,LN,Handy,OWNED,283,670,25.093,0,7777,0,0,7777
202012,TR,Handy,OWNED,283,670,5.908,0,7774,0,0,7774
202012,TR,P'max,OWNED,254,1393,14.361,360.26,11676,0,0,11676
202012,TR,P'max,OWNED,255,1393,24.878,325.1,8926,0,0,8926
202012,LN,S'max,OWNED,037,1033,31.001,355.45,2546,0,0,2546
202012,TR,S'max,OWNED,037,1033,31.001,0,10958,0,0,10958
202012,TR,S'max,OWNED,170,1033,248.002,351.97,13900,0,0,13900
202012,TR,S'max,OWNED,231,1033,60.841,336.79,6989,0,0,6989
202012,TR,S'max,OWNED,233,1033,63.073,0,9474,0,0,9474
202012,TR,Cape,TC,063,1587,209.485,377.85,14916,16202,13164,-1286
202012,LN,Handy,TC,267,670,18.926,0,6500,6348,12052,152
202012,TR,P'max,TC,231,1393,574.081,392.09,8750,8894,12539,-144
202012,TR,P'max,TC,254,1393,208.025,374.87,10432,10216,12539,216
202012,TR,P'max,TC,255,1393,360.889,386.86,9447,10700,12539,-1253
202012,TR,P'max,TC,267,1393,918.675,390.41,7484,8882,12539,-1398
202012,TR,P'max,TC,279,1393,31.001,383.48,29197,0,12539,29197
202012,LN,S'max,TC,037,1033,290.02,403.53,5116,5400,11365,-284
202012,TR,S'max,TC,039,1033,119.554,370.22,13426,12652,11365,774
202012,LN,S'max,TC,231,1033,30.998,0,7112,11751,11365,-4639
202012,TR,S'max,TC,233,1033,117.546,363.55,20429,19837,11365,592
202012,LN,S'max,TC,282,1033,290.104,375.34,4524,4799,11365,-275
202012,TR,S'max,TC,282,1033,5.908,0,6083,6952,11365,-869
202012,LN,S'max,TC,283,1033,145.071,382.47,5889,7212,11365,-1323
202012,TR,S'max,TC,283,1033,129.814,372.21,6281,8430,11365,-2149
